time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-15,27.2,23.0,34.0,,,,8.8,,1010.1,
2020-01-16,27.3,23.0,33.0,,,,7.4,,1010.5,
2020-01-17,27.7,,,,,,8.2,,1010.5,
2020-01-18,28.2,23.0,33.0,,,,5.0,,1009.8,
2020-01-19,29.6,24.0,34.0,,,,8.2,,1010.2,
2020-01-20,29.1,25.0,35.0,,,,7.1,,1011.5,
2020-01-21,29.1,24.0,36.0,,,,6.9,,1011.6,
2020-01-22,28.7,23.0,35.0,,,,7.9,,1011.4,
2020-01-23,29.4,24.0,35.0,,,,8.5,,1010.3,
2020-01-24,29.0,24.0,36.0,,,,6.4,,1010.5,
2020-01-25,28.0,22.0,35.0,,,,5.5,,1011.5,
2020-01-26,27.2,21.0,34.0,,,,7.5,,1011.2,
2020-01-27,27.2,22.0,33.0,,,,8.0,,1011.5,
2020-01-28,28.2,24.0,34.0,,,,8.1,,1011.6,
2020-01-29,28.3,23.0,34.0,,,,9.8,,1011.8,
2020-01-30,28.5,24.0,34.0,,,,8.0,,1011.3,
2020-01-31,28.5,24.0,35.0,,,,9.9,,1010.1,
2020-02-01,28.5,24.0,34.0,,,,7.9,,1010.5,
2020-02-02,27.8,24.0,33.0,,,,8.3,,1012.2,
2020-02-03,27.6,22.0,34.0,,,,9.0,,1012.1,
2020-02-04,28.1,23.0,35.0,,,,6.9,,1011.0,
2020-02-05,28.5,23.0,35.0,,,,6.6,,1011.2,
2020-02-06,28.8,25.0,34.0,,,,8.7,,1011.4,
2020-02-07,28.5,26.0,33.0,,,,9.0,,1012.0,
2020-02-08,28.2,24.0,34.0,,,,8.3,,1012.5,
2020-02-09,28.8,24.0,36.0,,,,7.6,,1011.3,
2020-02-10,29.2,24.0,36.0,,,,6.8,,1010.5,
2020-02-11,29.0,23.0,36.0,,,,7.4,,1010.2,
2020-02-12,29.2,22.0,37.0,,,,4.8,,1011.8,
2020-02-13,29.5,24.0,35.0,,,,7.5,,1012.0,
2020-02-14,29.3,25.0,35.0,,,,7.8,,1010.9,
2020-02-15,29.0,25.0,34.0,,,,8.4,,1010.8,
2020-02-16,29.7,27.0,35.0,,,,8.4,,1011.2,
2020-02-17,29.5,24.0,36.0,,,,8.1,,1011.4,
2020-02-18,28.5,23.0,35.0,,,,6.9,,1011.7,
2020-02-19,27.9,23.0,35.0,,,,7.4,,1011.4,
2020-02-20,28.0,22.0,36.0,,,,6.6,,1010.5,
2020-02-21,28.5,21.0,36.0,,,,7.5,,1011.5,
2020-02-22,30.1,,,,,,7.8,,1011.9,
2020-02-23,29.9,26.0,35.0,,,,7.7,,1011.6,
2020-02-24,29.2,24.0,36.0,,,,6.6,,1009.8,
2020-02-25,29.3,25.0,35.0,,,,6.8,,1009.6,
2020-02-26,29.3,25.0,36.0,,,,7.0,,1009.5,
2020-02-27,29.9,27.0,35.0,,,,6.8,,1009.6,
2020-02-28,29.3,26.0,35.0,,,,8.2,,1008.5,
2020-02-29,29.0,26.0,34.0,,,,8.0,,1009.2,
2020-03-01,29.5,25.0,35.0,,,,8.2,,1009.4,
2020-03-02,29.3,26.0,34.0,,,,8.4,,1010.4,
2020-03-03,29.4,26.0,34.0,,,,7.7,,1010.7,
2020-03-04,29.6,26.0,34.0,,,,9.1,,1010.0,
2020-03-05,29.0,26.0,33.0,,,,9.6,,1009.5,
2020-03-06,29.9,,,,,,9.2,,1009.8,
2020-03-07,29.6,26.0,34.0,,,,7.8,,1011.0,
2020-03-08,29.8,26.0,35.0,,,,8.2,,1010.2,
2020-03-09,29.8,27.0,35.0,,,,9.1,,1009.2,
2020-03-10,29.8,26.0,35.0,,,,10.1,,1009.3,
2020-03-11,30.5,27.0,35.0,,,,9.3,,1010.1,
2020-03-12,30.2,26.0,35.0,,,,10.9,,1010.9,
2020-03-13,30.5,26.0,36.0,,,,11.3,,1010.6,
2020-03-14,30.0,25.0,36.0,,,,7.7,,1009.7,
2020-03-15,30.1,25.0,36.0,,,,8.1,,1009.1,
2020-03-16,30.6,26.0,35.0,,,,7.5,,1010.2,
2020-03-17,30.9,26.0,38.0,,,,7.8,,1010.9,
2020-03-18,30.8,26.0,37.0,,,,9.0,,1010.7,
2020-03-19,29.8,26.0,36.0,,,,10.0,,1011.0,
2020-03-20,29.6,25.0,35.0,,,,9.4,,1010.9,
2020-03-21,29.5,26.0,35.0,,,,9.3,,1010.3,
2020-03-22,29.8,26.0,35.0,,,,10.3,,1010.5,
2020-03-23,29.9,27.0,35.0,,,,7.9,,1009.9,
2020-03-24,29.8,25.0,35.0,,,,7.7,,1008.3,
2020-03-25,29.3,27.0,34.0,,,,7.1,,1008.5,
2020-03-26,29.5,25.0,35.0,,,,7.1,,1008.4,
2020-03-27,30.3,26.0,35.0,,,,7.7,,1010.3,
2020-03-28,30.4,26.0,36.0,,,,8.8,,1009.6,
2020-03-29,30.5,27.0,35.0,,,,8.0,,1009.0,
2020-03-30,30.9,27.0,36.0,,,,8.8,,1009.1,
2020-03-31,31.0,27.0,37.0,,,,8.7,,1009.2,
2020-04-01,30.8,26.0,37.0,,,,7.0,,1009.0,
2020-04-02,30.9,27.0,36.0,,,,7.2,,1008.5,
2020-04-03,31.1,,,,,,7.8,,1008.9,
2020-04-04,31.0,27.0,36.0,,,,7.7,,1009.7,
2020-04-05,29.2,24.0,34.0,,,,8.7,,1011.2,
2020-04-06,28.8,,,,,,9.2,,1011.1,
2020-04-07,27.4,25.0,30.0,,,,8.8,,1011.0,
2020-04-08,28.7,,,,,,9.3,,1011.1,
2020-04-09,28.1,,,,,,9.8,,1010.1,
2020-04-10,30.1,,,,,,6.6,,1009.8,
2020-04-11,30.4,26.0,36.0,,,,7.3,,1010.7,
2020-04-12,30.8,27.0,35.0,,,,7.9,,1010.2,
2020-04-13,30.5,27.0,35.0,,,,7.9,,1009.0,
2020-04-14,30.9,,,,,,7.0,,1008.9,
2020-04-15,28.4,,,,,,7.9,,1010.5,
2020-04-16,28.8,25.0,35.0,,,,10.2,,1009.8,
2020-04-17,30.4,,,,,,8.5,,1008.9,
2020-04-18,30.7,27.0,34.0,,,,7.2,,1009.4,
2020-04-19,29.5,,,,,,7.7,,1008.5,
2020-04-20,30.0,,,,,,7.1,,1008.3,
2020-04-21,29.0,24.0,35.0,,,,9.5,,1009.0,
2020-04-22,28.4,,,,,,,,1009.2,
2020-04-23,,,,,,,,,,
2020-04-24,29.2,27.0,34.0,,,,7.4,,1008.9,
2020-04-25,30.4,,,,,,8.4,,1008.5,
2020-04-26,28.1,,,,,,6.6,,1009.0,
2020-04-27,29.6,25.0,35.0,,,,7.8,,1009.8,
2020-04-28,29.7,,,,,,8.9,,1008.8,
2020-04-29,28.9,25.0,34.0,,,,6.8,,1009.5,
2020-04-30,29.1,,,,,,7.3,,1009.6,
2020-05-01,,,,,,,,,,
2020-05-02,,,,,,,,,,
2020-05-03,,,,,,,,,,
2020-05-04,30.9,28.0,35.0,,,,8.5,,1008.5,
2020-05-05,29.8,27.0,35.0,,,,7.2,,1008.0,
2020-05-06,28.5,23.0,35.0,,,,6.7,,1008.0,
2020-05-07,28.8,,,,,,5.4,,1008.1,
2020-05-08,29.5,,,,,,5.8,,1008.4,
2020-05-09,29.3,,,,,,6.7,,1007.6,
2020-05-10,30.2,27.0,34.0,,,,6.8,,1007.6,
2020-05-11,28.1,23.0,34.0,,,,6.5,,1007.8,
2020-05-12,29.6,,,,,,6.9,,1006.9,
2020-05-13,28.1,,,,,,6.6,,1007.2,
2020-05-14,28.3,25.0,35.0,,,,6.0,,1006.1,
2020-05-15,29.4,,,,,,7.1,,1005.8,
2020-05-16,28.9,26.0,32.0,,,,8.0,,1005.9,
2020-05-17,28.8,,,,,,7.9,,1005.0,
2020-05-18,26.7,25.0,30.0,,,,3.9,,1005.7,
2020-05-19,26.9,,,,,,6.1,,1005.7,
2020-05-20,,,,,,,,,,
2020-05-21,29.0,,,,,,7.4,,1007.2,
2020-05-22,29.5,,,,,,6.6,,1007.2,
2020-05-23,30.5,,,,,,7.9,,1007.3,
2020-05-24,30.2,,,,,,8.6,,1008.0,
2020-05-25,29.8,,,,,,8.2,,1008.6,
2020-05-26,29.7,27.0,34.0,,,,6.9,,1008.6,
2020-05-27,29.3,,,,,,6.2,,1008.3,
2020-05-28,27.7,25.0,33.0,,,,7.5,,1007.8,
2020-05-29,28.9,25.0,33.0,,,,4.8,,1007.7,
2020-05-30,28.8,27.0,32.0,,,,7.3,,1007.8,
2020-05-31,29.2,26.0,33.0,,,,9.0,,1008.8,
2020-06-01,28.3,26.0,32.0,,,,9.5,,1009.8,
2020-06-02,26.8,,,,,,6.6,,1010.3,
2020-06-03,27.9,,,,,,8.5,,1009.3,
2020-06-04,27.7,,,,,,8.8,,1008.8,
2020-06-05,27.7,,,,,,5.1,,1009.0,
2020-06-06,26.6,,,,,,4.8,,1009.4,
2020-06-07,26.7,,,,,,7.4,,1009.0,
2020-06-08,28.5,25.0,33.0,,,,8.0,,1007.8,
2020-06-09,28.2,26.0,32.0,,,,5.5,,1007.8,
2020-06-10,27.9,25.0,32.0,,,,7.9,,1007.0,
2020-06-11,26.6,,,,,,3.8,,1006.4,
2020-06-12,26.2,24.0,29.0,,,,4.8,,1005.7,
2020-06-13,27.0,25.0,32.0,,,,7.3,,1006.2,
2020-06-14,26.8,24.0,31.0,,,,6.3,,1008.1,
2020-06-15,28.7,25.0,33.0,,,,7.1,,1007.3,
2020-06-16,27.5,24.0,31.0,,,,8.0,,1006.8,
2020-06-17,27.5,,,,,,7.2,,1007.1,
2020-06-18,27.0,,,,,,8.0,,1008.7,
2020-06-19,26.3,24.0,30.0,,,,5.4,,1009.2,
2020-06-20,27.7,24.0,32.0,,,,7.1,,1008.8,
2020-06-21,25.5,24.0,28.0,,,,4.7,,1008.2,
2020-06-22,25.8,24.0,30.0,,,,6.7,,1007.4,
2020-06-23,27.4,24.0,31.0,,,,3.4,,1007.2,
2020-06-24,28.6,26.0,32.0,,,,7.3,,1007.2,
2020-06-25,27.4,24.0,32.0,,,,8.1,,1005.9,
2020-06-26,26.0,24.0,29.0,,,,7.4,,1006.0,
2020-06-27,26.7,24.0,30.0,,,,8.9,,1006.8,
2020-06-28,27.4,26.0,31.0,,,,3.2,,1006.5,
2020-06-29,27.0,25.0,31.0,,,,5.8,,1006.0,
2020-06-30,27.5,24.0,32.0,,,,8.9,,1006.2,
2020-07-01,27.6,25.0,31.0,,,,7.2,,1007.0,
2020-07-02,26.8,25.0,31.0,,,,7.9,,1007.1,
2020-07-03,25.4,24.0,28.0,,,,4.8,,1007.5,
2020-07-04,26.5,25.0,29.0,,,,4.0,,1006.6,
2020-07-05,27.3,24.0,30.0,,,,7.1,,1006.4,
2020-07-06,27.1,24.0,31.0,,,,8.2,,1006.5,
2020-07-07,26.2,,,,,,7.8,,1007.9,
2020-07-08,26.8,24.0,30.0,,,,5.6,,1008.5,
2020-07-09,26.0,25.0,29.0,,,,6.9,,1007.7,
2020-07-10,27.2,24.0,32.0,,,,8.3,,1008.0,
2020-07-11,28.0,25.0,32.0,,,,6.9,,1007.7,
2020-07-12,27.8,25.0,31.0,,,,10.4,,1007.2,
2020-07-13,27.3,25.0,30.0,,,,6.7,,1006.7,
2020-07-14,28.3,25.0,32.0,,,,9.2,,1006.2,
2020-07-15,27.5,,,,,,6.3,,1006.3,
2020-07-16,25.7,,,,,,4.6,,1006.1,
2020-07-17,26.1,24.0,29.0,,,,7.8,,1006.8,
2020-07-18,,,,,,,,,,
2020-07-19,27.2,24.0,31.0,,,,5.4,,1006.8,
2020-07-20,27.6,,,,,,7.7,,1006.1,
2020-07-21,28.1,23.0,33.0,,,,8.1,,1006.2,
2020-07-22,28.3,26.0,33.0,,,,9.0,,1006.5,
2020-07-23,27.7,,,,,,5.9,,1006.3,
2020-07-24,26.6,25.0,31.0,,,,7.0,,1007.8,
2020-07-25,27.8,25.0,32.0,,,,6.0,,1008.8,
2020-07-26,27.8,26.0,31.0,,,,5.2,,1010.3,
2020-07-27,28.4,25.0,32.0,,,,7.9,,1009.2,
2020-07-28,27.6,26.0,30.0,,,,7.4,,1007.5,
2020-07-29,24.4,24.0,26.0,,,,7.6,,1007.2,
2020-07-30,26.0,24.0,30.0,,,,8.3,,1007.3,
2020-07-31,26.4,25.0,30.0,,,,9.3,,1006.9,
2020-08-01,26.5,24.0,30.0,,,,6.5,,1007.7,
2020-08-02,25.6,24.0,29.0,,,,8.2,,1008.4,
2020-08-03,26.2,24.0,30.0,,,,10.8,,1007.0,
2020-08-04,26.6,25.0,29.0,,,,6.8,,1006.0,
2020-08-05,27.0,,,,,,9.6,,1005.2,
2020-08-06,26.8,25.0,30.0,,,,7.0,,1005.7,
2020-08-07,24.9,24.0,26.0,,,,10.1,,1008.5,
2020-08-08,25.0,23.0,28.0,,,,9.8,,1008.9,
2020-08-09,24.4,23.0,26.0,,,,5.1,,1008.5,
2020-08-10,25.1,24.0,27.0,,,,2.6,,1008.4,
2020-08-11,26.3,25.0,29.0,,,,4.8,,1009.4,
2020-08-12,27.2,,,,,,7.9,,1010.2,
2020-08-13,27.3,25.0,30.0,,,,8.4,,1008.4,
2020-08-14,27.4,25.0,31.0,,,,6.7,,1007.3,
2020-08-15,27.6,,,,,,7.6,,1007.7,
2020-08-16,,,,,,,,,,
2020-08-17,27.7,,,,,,8.1,,1007.6,
2020-08-18,27.8,25.0,31.0,,,,7.6,,1008.0,
2020-08-19,27.9,25.0,31.0,,,,7.6,,1006.9,
2020-08-20,27.7,25.0,31.0,,,,8.2,,1007.0,
2020-08-21,28.2,25.0,32.0,,,,8.6,,1008.4,
2020-08-22,28.4,,,,,,9.1,,1008.9,
2020-08-23,26.4,,,,,,5.7,,1009.0,
2020-08-24,28.4,25.0,32.0,,,,8.2,,1008.9,
2020-08-25,28.7,26.0,32.0,,,,8.1,,1009.6,
2020-08-26,28.2,,,,,,9.3,,1009.5,
2020-08-27,28.2,25.0,32.0,,,,7.8,,1008.8,
2020-08-28,28.2,25.0,32.0,,,,8.4,,1008.1,
2020-08-29,28.1,24.0,32.0,,,,7.5,,1008.2,
2020-08-30,,,,,,,,,,
2020-08-31,28.7,25.0,33.0,,,,9.5,,1008.3,
2020-09-01,28.0,25.0,32.0,,,,10.8,,1008.4,
2020-09-02,26.2,24.0,32.0,,,,7.2,,1007.4,
2020-09-03,27.2,24.0,32.0,,,,6.2,,1006.8,
2020-09-04,28.0,,,,,,7.2,,1006.4,
2020-09-05,27.6,25.0,32.0,,,,8.2,,1006.0,
2020-09-06,25.6,23.0,30.0,,,,8.7,,1007.0,
2020-09-07,25.5,23.0,28.0,,,,9.0,,1008.9,
2020-09-08,26.5,25.0,30.0,,,,7.8,,1007.9,
2020-09-09,,,,,,,,,,
2020-09-10,,,,,,,,,,
2020-09-11,24.6,,,,,,11.7,,1008.1,
2020-09-12,24.5,24.0,28.0,,,,8.1,,1009.9,
2020-09-13,24.9,24.0,26.0,,,,4.2,,1009.8,
2020-09-14,26.0,24.0,29.0,,,,6.2,,1008.8,
2020-09-15,26.9,25.0,31.0,,,,9.3,,1008.2,
2020-09-16,26.3,25.0,30.0,,,,7.4,,1008.5,
2020-09-17,25.6,25.0,28.0,,,,7.2,,1009.2,
2020-09-18,26.5,24.0,29.0,,,,7.0,,1008.1,
2020-09-19,24.9,24.0,27.0,,,,7.2,,1007.3,
2020-09-20,25.9,23.0,29.0,,,,11.1,,1007.3,
2020-09-21,26.0,25.0,28.0,,,,5.6,,1007.4,
2020-09-22,27.0,25.0,30.0,,,,9.7,,1007.4,
2020-09-23,27.2,24.0,31.0,,,,10.0,,1008.7,
2020-09-24,27.4,24.0,31.0,,,,7.0,,1010.0,
2020-09-25,27.2,25.0,31.0,,,,5.7,,1009.7,
2020-09-26,27.2,25.0,30.0,,,,4.8,,1009.3,
2020-09-27,28.0,25.0,32.0,,,,7.9,,1009.2,
2020-09-28,27.4,25.0,31.0,,,,6.3,,1008.9,
2020-09-29,25.5,25.0,29.0,,,,3.9,,1008.8,
2020-09-30,27.1,24.0,32.0,,,,8.3,,1008.3,
2020-10-01,27.5,24.0,31.0,,,,8.1,,1008.1,
2020-10-02,27.1,24.0,31.0,,,,6.1,,1008.7,
2020-10-03,27.5,,,,,,7.5,,1009.7,
2020-10-04,27.5,25.0,31.0,,,,7.6,,1010.6,
2020-10-05,27.2,23.0,32.0,,,,9.5,,1009.2,
2020-10-06,27.8,24.0,31.0,,,,10.3,,1008.5,
2020-10-07,27.5,24.0,31.0,,,,10.4,,1008.8,
2020-10-08,27.0,,,,,,7.7,,1008.2,
2020-10-09,27.0,24.0,31.0,,,,7.8,,1008.5,
2020-10-10,26.8,25.0,31.0,,,,7.1,,1008.2,
2020-10-11,26.5,25.0,29.0,,,,5.6,,1007.4,
2020-10-12,26.3,,,,,,8.0,,1005.4,
2020-10-13,27.0,24.0,31.0,,,,8.9,,1005.2,
2020-10-14,26.3,24.0,30.0,,,,8.2,,1006.7,
2020-10-15,26.3,24.0,30.0,,,,7.5,,1006.5,
2020-10-16,26.3,24.0,31.0,,,,7.8,,1006.5,
2020-10-17,27.8,24.0,32.0,,,,5.7,,1006.9,
2020-10-18,,,,,,,,,,
2020-10-19,27.6,,,,,,6.2,,1007.5,
2020-10-20,26.5,25.0,29.0,,,,6.1,,1007.7,
2020-10-21,27.1,,,,,,6.9,,1008.2,
2020-10-22,27.0,24.0,31.0,,,,5.8,,1008.2,
2020-10-23,26.9,,,,,,4.9,,1008.6,
2020-10-24,27.4,23.0,33.0,,,,4.5,,1009.3,
2020-10-25,27.5,23.0,32.0,,,,5.7,,1010.0,
2020-10-26,28.2,24.0,33.0,,,,7.3,,1009.7,
2020-10-27,27.9,,,,,,7.5,,1009.2,
2020-10-28,,,,,,,,,,
2020-10-29,,,,,,,,,,
2020-10-30,,,,,,,,,,
2020-10-31,28.5,25.0,33.0,,,,5.7,,1009.5,
2020-11-01,28.7,26.0,33.0,,,,5.5,,1010.3,
2020-11-02,28.2,25.0,33.0,,,,6.3,,1010.9,
2020-11-03,27.2,26.0,29.0,,,,3.0,,1010.7,
2020-11-04,28.3,25.0,34.0,,,,6.3,,1010.0,
2020-11-05,27.2,,,,,,4.8,,1010.2,
2020-11-06,27.6,24.0,33.0,,,,4.2,,1010.8,
2020-11-07,29.0,24.0,34.0,,,,4.2,,1010.8,
2020-11-08,28.8,25.0,34.0,,,,7.4,,1011.2,
2020-11-09,28.8,25.0,35.0,,,,7.2,,1010.2,
2020-11-10,28.7,,,,,,4.9,,1008.1,
2020-11-11,28.1,23.0,35.0,,,,5.5,,1008.7,
2020-11-12,28.5,24.0,35.0,,,,5.1,,1008.9,
2020-11-13,28.2,26.0,34.0,,,,5.8,,1008.8,
2020-11-14,28.7,,,,,,4.4,,1007.1,
2020-11-15,29.0,25.0,34.0,,,,7.2,,1006.8,
2020-11-16,27.5,25.0,33.0,,,,5.7,,1007.8,
2020-11-17,27.6,25.0,33.0,,,,6.0,,1007.5,
2020-11-18,27.4,25.0,32.0,,,,3.7,,1008.2,
2020-11-19,28.6,,,,,,6.1,,1008.7,
2020-11-20,28.6,,,,,,5.8,,1009.6,
2020-11-21,27.8,24.0,34.0,,,,6.4,,1010.1,
2020-11-22,28.0,23.0,34.0,,,,5.2,,1010.3,
2020-11-23,27.1,21.0,34.0,,,,5.2,,1010.4,
2020-11-24,27.1,23.0,32.0,,,,3.5,,1009.4,
2020-11-25,28.3,,,,,,6.2,,1007.9,
2020-11-26,27.8,26.0,31.0,,,,8.3,,1008.2,
2020-11-27,,,,,,,,,,
2020-11-28,27.3,24.0,33.0,,,,6.3,,1010.2,
2020-11-29,28.1,24.0,34.0,,,,4.3,,1010.1,
2020-11-30,29.0,25.0,35.0,,,,5.3,,1010.0,
2020-12-01,28.6,24.0,34.0,,,,8.1,,1010.1,
2020-12-02,27.3,22.0,32.0,,,,3.6,,1009.0,
2020-12-03,25.9,25.0,28.0,,,,4.0,,1008.5,
2020-12-04,27.7,24.0,32.0,,,,7.9,,1006.7,
2020-12-05,27.5,26.0,31.0,,,,4.8,,1007.5,
2020-12-06,27.4,25.0,33.0,,,,4.4,,1009.0,
2020-12-07,26.9,25.0,31.0,,,,3.9,,1010.2,
2020-12-08,28.6,24.0,34.0,,,,4.3,,1010.6,
2020-12-09,28.0,25.0,33.0,,,,6.5,,1010.2,
2020-12-10,28.5,26.0,34.0,,,,7.0,,1010.5,
2020-12-11,28.0,24.0,33.0,,,,5.4,,1010.5,
2020-12-12,28.0,24.0,33.0,,,,5.3,,1010.5,
2020-12-13,27.4,23.0,33.0,,,,5.6,,1009.8,
2020-12-14,27.4,23.0,34.0,,,,6.0,,1009.5,
2020-12-15,27.3,21.0,33.0,,,,5.9,,1010.2,
2020-12-16,28.0,25.0,32.0,,,,7.5,,1010.5,
2020-12-17,27.9,25.0,31.0,,,,7.0,,1010.7,
2020-12-18,27.2,24.0,31.0,,,,3.8,,1010.3,
2020-12-19,26.8,24.0,32.0,,,,3.7,,1010.2,
2020-12-20,26.9,21.0,33.0,,,,6.5,,1010.5,
2020-12-21,26.4,21.0,33.0,,,,6.7,,1009.8,
2020-12-22,27.4,23.0,34.0,,,,5.1,,1009.9,
2020-12-23,26.6,25.0,32.0,,,,5.2,,1009.1,
2020-12-24,27.8,24.0,33.0,,,,5.9,,1008.0,
2020-12-25,28.0,24.0,33.0,,,,5.3,,1008.6,
2020-12-26,26.8,22.0,33.0,,,,7.2,,1010.0,
2020-12-27,26.1,19.0,35.0,,,,5.0,,1009.6,
2020-12-28,26.2,22.0,31.0,,,,5.5,,1009.4,
2020-12-29,27.7,23.0,34.0,,,,4.9,,1008.8,
2020-12-30,28.5,24.0,34.0,,,,6.2,,1008.1,
2020-12-31,27.1,24.0,33.0,,,,7.6,,1009.0,
2021-01-01,26.5,23.0,31.0,,,,6.2,,1009.4,
2021-01-02,26.2,21.3,31.2,0.0,,,6.7,,1009.8,
2021-01-03,26.5,22.8,30.6,0.2,,,5.6,,1008.9,
2021-01-04,26.6,23.5,31.0,3.2,,,4.8,,1009.2,
2021-01-05,26.6,23.6,31.2,11.9,,,5.2,,1009.7,
2021-01-06,26.1,23.8,30.4,6.4,,,6.4,,1010.1,
2021-01-07,26.2,23.2,30.4,6.2,,,6.6,,1008.2,
2021-01-08,25.8,23.6,30.6,18.5,,,5.6,,1008.2,
2021-01-09,25.8,23.0,29.0,5.2,,,3.9,,1008.0,
2021-01-10,25.7,24.1,28.2,4.1,,,4.6,,1009.0,
2021-01-11,26.2,23.5,29.0,5.7,,,4.2,,1009.6,
2021-01-12,25.3,23.8,30.0,24.3,,,11.3,,1008.7,
2021-01-13,26.1,23.1,30.4,4.1,,,4.8,,1008.2,
2021-01-14,26.6,23.7,30.8,0.7,,,5.8,,1008.4,
2021-01-15,26.8,24.4,30.2,4.4,,,4.1,,1008.8,
2021-01-16,26.6,23.9,30.2,1.4,,,4.5,,1008.5,
2021-01-17,27.1,24.0,32.4,3.3,,,4.7,,1009.1,
2021-01-18,26.0,22.0,29.9,0.0,,,6.5,,1009.9,
2021-01-19,25.5,20.9,30.0,0.0,,,6.1,,1010.5,
2021-01-20,26.2,22.3,30.6,0.0,,,6.3,,1011.2,
2021-01-21,26.9,23.8,31.2,0.9,,,7.0,,1010.9,
2021-01-22,26.9,23.8,31.8,1.3,,,6.4,,1010.5,
2021-01-23,26.2,24.2,29.2,4.4,,,6.7,,1011.1,
2021-01-24,26.4,23.6,30.6,0.8,,,7.4,,1011.2,
2021-01-25,26.1,22.0,30.6,0.0,,,7.0,,1011.6,
2021-01-26,25.0,19.9,30.0,0.0,,,6.8,,1011.0,
2021-01-27,25.2,20.2,30.0,0.0,,,7.1,,1011.5,
2021-01-28,25.0,19.5,29.8,0.0,,,7.5,,1011.4,
2021-01-29,25.6,20.9,30.4,0.0,,,6.1,,1012.0,
2021-01-30,26.7,22.9,31.2,0.0,,,5.7,,1011.2,
2021-01-31,27.0,23.5,30.8,0.2,,,5.9,,1011.1,
2021-02-01,27.3,23.1,32.0,0.2,,,5.2,,1012.2,
2021-02-02,27.2,22.6,31.6,0.0,,,5.3,,1012.3,
2021-02-03,27.4,23.8,31.8,0.0,,,6.3,,1011.9,
2021-02-04,27.2,22.8,31.8,0.0,,,6.4,,1011.9,
2021-02-05,26.8,22.7,31.0,0.0,,,6.5,,1011.6,
2021-02-06,26.7,23.8,31.0,1.2,,,6.0,,1010.6,
2021-02-07,27.0,22.7,31.8,0.3,,,6.2,,1010.5,
2021-02-08,26.6,21.0,31.8,0.0,,,6.5,,1011.2,
2021-02-09,26.0,20.0,31.3,0.0,,,7.4,,1010.5,
2021-02-10,26.0,21.8,31.4,0.0,,,7.7,,1010.3,
2021-02-11,25.6,20.6,30.6,0.0,,,8.2,,1010.0,
2021-02-12,25.7,21.0,30.4,0.0,,,7.9,,1010.8,
2021-02-13,25.9,21.5,29.9,0.0,,,7.8,,1012.1,
2021-02-14,26.3,22.3,30.8,0.0,,,7.1,,1012.3,
2021-02-15,26.9,23.2,31.0,0.1,,,7.0,,1011.2,
