time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-02-16,26.8,23.9,30.6,3.0,,,6.3,,1011.2,
2021-02-17,27.2,23.9,31.4,1.4,,,7.1,,1010.1,
2021-02-18,27.1,23.8,30.8,3.7,,,5.8,,1011.1,
2021-02-19,26.9,23.8,30.8,1.0,,,7.4,,1011.5,
2021-02-20,26.7,24.4,29.3,2.1,,,5.9,,1010.6,
2021-02-21,26.9,23.9,30.5,1.7,,,6.7,,1011.3,
2021-02-22,27.4,23.6,31.8,0.2,,,7.0,,1012.1,
2021-02-23,27.7,24.0,32.4,0.6,,,6.5,,1011.0,
2021-02-24,27.8,24.3,31.6,0.1,,,7.3,,1010.7,
2021-02-25,27.6,25.0,31.2,1.7,,,7.2,,1011.1,
2021-02-26,27.6,24.7,31.2,2.1,,,7.9,,1010.0,
2021-02-27,28.0,24.5,31.4,1.7,,,5.8,,1008.8,
2021-02-28,28.2,24.6,31.4,0.3,,,7.8,,1008.7,
2021-03-01,27.6,24.4,31.2,1.7,,,7.7,,1012.1,
2021-03-02,27.7,23.6,31.2,0.6,,,8.3,,1011.7,
2021-03-03,27.8,23.4,32.4,0.4,,,7.8,,1010.4,
2021-03-04,27.2,22.4,31.4,0.0,,,7.6,,1010.5,
2021-03-05,27.3,22.4,31.8,0.0,,,8.1,,1011.9,
2021-03-06,27.7,23.1,31.8,0.0,,,18.5,,1012.4,
2021-03-07,28.4,24.8,31.6,0.0,,,8.0,,1010.9,
2021-03-08,28.2,24.7,32.2,0.2,,,7.3,,1011.0,
2021-03-09,28.1,24.6,32.2,3.7,,,8.3,,1011.6,
2021-03-10,28.1,24.9,32.4,6.0,,,7.9,,1011.5,
2021-03-11,27.1,24.2,31.2,7.5,,,8.1,,1012.3,
2021-03-12,27.5,24.1,32.2,2.3,,,7.2,,1012.3,
2021-03-13,27.9,23.4,33.4,0.0,,,7.5,,1011.7,
2021-03-14,28.4,23.7,32.4,0.5,,,7.9,,1010.2,
2021-03-15,28.3,24.4,31.8,1.1,,,7.6,,1009.9,
2021-03-16,28.3,23.8,31.9,1.0,,,8.5,,1010.1,
2021-03-17,28.4,24.8,32.2,0.0,,,7.6,,1009.2,
2021-03-18,28.4,24.4,31.8,1.3,,,8.1,,1009.6,
2021-03-19,27.8,25.3,32.0,6.3,,,8.2,,1009.6,
2021-03-20,27.6,24.0,31.0,1.3,,,6.9,,1009.0,
2021-03-21,27.7,24.4,31.8,0.8,,,7.0,,1008.6,
2021-03-22,27.9,24.8,32.2,1.9,,,6.5,,1009.6,
2021-03-23,28.3,25.3,32.2,1.9,,,7.5,,1010.0,
2021-03-24,28.4,24.9,32.6,4.6,,,8.0,,1010.0,
2021-03-25,27.4,24.5,32.0,2.2,,,6.3,,1009.4,
2021-03-26,28.2,25.2,31.8,0.1,,,6.8,,1008.4,
2021-03-27,28.8,25.7,32.4,2.4,,,9.1,,1008.5,
2021-03-28,27.2,23.4,31.6,2.4,,,6.7,,1009.1,
2021-03-29,27.2,24.2,31.8,0.6,,,7.3,,1009.6,
2021-03-30,28.1,23.6,33.0,0.3,,,8.8,,1007.9,
2021-03-31,28.5,26.0,32.2,5.3,,,10.2,,1007.5,
2021-04-01,27.2,25.3,32.0,12.1,,,7.4,,1008.1,
2021-04-02,28.2,24.4,31.4,0.0,,,8.3,,1008.0,
2021-04-03,28.6,25.3,31.6,1.2,,,9.8,,1009.0,
2021-04-04,28.7,25.7,32.0,0.2,,,10.7,,1009.4,
2021-04-05,28.8,26.2,32.8,0.2,,,11.0,,1009.0,
2021-04-06,28.8,26.0,32.6,0.8,,,7.6,,1009.4,
2021-04-07,28.3,25.8,32.4,4.8,,,8.5,,1010.6,
2021-04-08,27.8,24.2,31.4,1.7,,,6.5,,1009.7,
2021-04-09,28.2,25.1,32.8,3.5,,,8.2,,1008.5,
2021-04-10,28.1,25.1,32.0,3.8,,,8.4,,1009.6,
2021-04-11,27.5,24.5,31.2,5.1,,,6.8,,1011.3,
2021-04-12,26.7,22.6,31.4,8.9,,,5.8,,1011.7,
2021-04-13,26.8,24.2,31.2,2.4,,,6.9,,1011.2,
2021-04-14,27.0,24.3,31.2,3.7,,,7.0,,1010.8,
2021-04-15,27.1,24.3,31.8,9.3,,,6.4,,1010.7,
2021-04-16,26.9,24.6,31.8,10.5,,,8.0,,1010.5,
2021-04-17,27.6,24.5,32.0,6.2,,,6.5,,1010.9,
2021-04-18,26.6,24.9,30.2,11.9,,,6.8,,1012.4,
2021-04-19,27.2,24.0,31.8,4.6,,,6.5,,1010.8,
2021-04-20,26.6,24.0,28.9,7.5,,,5.4,,1010.0,
2021-04-21,27.7,24.8,31.4,6.4,,,7.4,,1010.5,
2021-04-22,27.4,24.4,32.0,3.3,,,6.5,,1010.8,
2021-04-23,27.6,24.7,31.4,2.6,,,6.8,,1010.6,
2021-04-24,28.3,24.9,32.6,9.9,,,6.2,,1009.5,
2021-04-25,27.8,25.0,32.2,5.9,,,6.4,,1009.4,
2021-04-26,27.9,24.4,31.8,1.5,,,5.9,,1009.2,
2021-04-27,27.8,24.7,32.0,2.2,,,6.0,,1009.9,
2021-04-28,28.0,25.1,32.2,7.3,,,6.1,,1010.5,
2021-04-29,28.0,25.2,31.8,5.4,,,6.1,,1010.0,
2021-04-30,27.9,25.4,32.6,7.6,,,7.1,,1008.5,
2021-05-01,27.6,24.6,33.2,8.8,,,7.1,,1008.3,
2021-05-02,27.8,24.9,32.6,2.9,,,5.5,,1008.8,
2021-05-03,27.2,24.2,31.8,11.9,,,5.9,,1008.7,
2021-05-04,27.0,24.4,31.4,3.6,,,7.0,,1008.6,
2021-05-05,28.0,24.9,32.0,3.7,,,5.5,,1007.5,
2021-05-06,27.8,25.0,32.8,10.1,,,6.6,,1008.8,
2021-05-07,26.9,24.9,29.8,13.2,,,6.3,,1009.5,
2021-05-08,28.0,24.5,32.4,2.2,,,6.6,,1008.1,
2021-05-09,27.7,25.0,32.4,3.3,,,8.0,,1007.7,
2021-05-10,27.3,24.8,31.4,15.3,,,8.0,,1008.1,
2021-05-11,27.5,24.8,31.6,17.8,,,7.7,,1008.5,
2021-05-12,27.3,25.0,31.0,12.2,,,8.5,,1007.6,
2021-05-13,26.6,24.4,28.4,7.1,,,8.7,,1006.9,
2021-05-14,25.4,24.0,26.8,51.7,,,17.3,,1006.1,
2021-05-15,25.9,23.8,27.8,79.1,,,17.6,,1005.4,
2021-05-16,25.8,24.4,27.4,50.1,,,11.7,,1006.9,
2021-05-17,27.2,24.3,31.4,7.2,,,6.7,,1008.1,
2021-05-18,27.0,24.9,31.4,21.8,,,8.3,,1008.8,
2021-05-19,26.8,24.5,30.8,20.6,,,9.2,,1008.4,
2021-05-20,26.9,25.0,31.4,15.0,,,5.8,,1008.8,
2021-05-21,25.9,24.4,27.6,14.9,,,5.8,,1009.5,
2021-05-22,26.5,24.6,30.6,17.0,,,6.9,,1008.8,
2021-05-23,27.4,24.9,32.0,6.5,,,5.8,,1008.9,
2021-05-24,28.0,25.4,31.6,10.3,,,7.1,,1009.5,
2021-05-25,27.0,25.5,31.6,18.2,,,10.8,,1008.6,
2021-05-26,25.7,24.0,27.2,25.3,,,11.3,,1008.9,
2021-05-27,26.7,24.2,31.0,11.4,,,8.7,,1009.1,
2021-05-28,26.9,24.5,31.0,5.3,,,8.7,,1009.6,
2021-05-29,26.5,24.8,30.4,15.9,,,9.2,,1010.5,
2021-05-30,27.1,24.9,31.0,7.4,,,8.4,,1010.0,
2021-05-31,26.8,24.4,31.4,10.7,,,9.1,,1008.8,
2021-06-01,26.8,24.2,30.4,10.2,,,6.2,,1008.8,
2021-06-02,27.5,24.6,31.2,8.1,,,6.5,,1008.2,
2021-06-03,27.2,24.9,31.0,20.3,,,8.3,,1008.8,
2021-06-04,26.3,24.7,28.2,19.8,,,5.9,,1010.0,
2021-06-05,25.7,24.8,27.1,33.9,,,8.8,,1009.8,
2021-06-06,26.3,24.2,30.0,8.8,,,8.4,,1009.9,
2021-06-07,27.4,25.0,31.0,9.1,,,5.9,,1009.7,
2021-06-08,26.9,24.6,31.2,16.6,,,7.7,,1009.9,
2021-06-09,26.5,24.4,30.4,6.1,,,7.8,,1009.4,
2021-06-10,26.8,24.8,31.2,4.7,,,5.8,,1008.5,
2021-06-11,27.2,24.8,32.6,4.4,,,6.9,,1008.8,
2021-06-12,25.8,23.6,27.8,26.2,,,9.1,,1009.3,
2021-06-13,25.4,24.6,26.8,18.3,,,11.6,,1009.5,
2021-06-14,25.6,22.2,28.2,25.8,,,10.6,,1009.1,
2021-06-15,26.3,24.6,29.4,22.5,,,12.2,,1008.2,
2021-06-16,26.4,24.6,30.6,18.7,,,10.7,,1009.4,
2021-06-17,26.3,24.1,30.0,17.3,,,7.5,,1010.4,
2021-06-18,27.0,24.1,30.4,11.3,,,5.5,,1010.8,
2021-06-19,27.2,25.0,30.8,6.3,,,7.8,,1012.2,
2021-06-20,26.6,24.8,30.4,4.9,,,9.7,,1012.2,
2021-06-21,26.7,24.7,31.0,4.8,,,9.8,,1011.2,
2021-06-22,26.5,24.8,30.0,14.1,,,9.4,,1010.0,
2021-06-23,26.4,22.8,30.4,17.4,,,8.6,,1009.9,
2021-06-24,26.3,23.6,30.2,3.4,,,8.0,,1010.5,
2021-06-25,27.4,25.0,31.0,1.9,,,9.9,,1009.5,
2021-06-26,26.0,24.4,30.0,7.9,,,8.7,,1009.4,
2021-06-27,26.3,23.8,30.2,10.8,,,6.9,,1010.0,
2021-06-28,26.4,24.7,29.4,10.0,,,7.0,,1009.4,
2021-06-29,26.9,24.0,30.2,2.1,,,6.5,,1008.4,
2021-06-30,27.5,24.5,31.0,1.5,,,7.5,,1008.4,
2021-07-01,26.3,25.0,28.0,18.4,,,7.7,,1008.2,
2021-07-02,26.2,24.2,29.4,10.5,,,6.3,,1008.9,
2021-07-03,26.3,24.0,30.6,20.2,,,7.9,,1009.3,
2021-07-04,26.5,24.7,31.4,16.4,,,8.9,,1009.1,
2021-07-05,26.7,24.6,29.4,12.9,,,11.1,,1008.0,
2021-07-06,26.9,24.9,30.0,9.5,,,10.4,,1006.9,
2021-07-07,26.8,24.6,30.2,4.9,,,9.2,,1007.3,
2021-07-08,26.8,24.8,30.2,11.1,,,9.7,,1007.8,
2021-07-09,25.8,23.4,28.4,44.6,,,12.0,,1007.2,
2021-07-10,24.9,23.4,26.3,58.9,,,15.7,,1008.0,
2021-07-11,25.2,23.0,27.2,15.0,,,11.6,,1007.6,
2021-07-12,25.7,23.6,27.2,11.7,,,15.7,,1007.3,
2021-07-13,26.0,24.3,28.4,11.3,,,10.9,,1007.8,
2021-07-14,25.0,20.6,27.0,18.4,,,9.9,,1008.2,
2021-07-15,25.9,23.3,29.6,2.2,,,7.6,,1007.7,
2021-07-16,25.4,23.6,27.8,10.9,,,8.3,,1009.3,
2021-07-17,26.1,23.8,30.0,2.2,,,10.5,,1009.4,
2021-07-18,25.3,23.2,26.6,10.2,,,12.3,,1009.4,
2021-07-19,26.0,23.4,29.4,8.1,,,10.7,,1009.8,
2021-07-20,26.0,23.9,30.0,5.6,,,11.0,,1011.3,
2021-07-21,25.8,24.2,28.6,9.7,,,11.0,,1011.3,
2021-07-22,26.5,24.6,29.6,16.8,,,15.5,,1009.0,
2021-07-23,25.9,24.7,29.4,16.1,,,17.1,,1008.2,
2021-07-24,25.2,23.5,26.8,32.3,,,11.0,,1009.3,
2021-07-25,25.5,24.4,27.8,19.2,,,11.9,,1010.3,
2021-07-26,25.8,23.9,29.0,12.1,,,10.7,,1010.5,
2021-07-27,25.8,23.8,28.0,11.0,,,10.3,,1010.0,
2021-07-28,25.7,24.4,29.0,14.4,,,9.8,,1010.6,
2021-07-29,26.4,24.2,29.2,3.0,,,11.0,,1011.0,
2021-07-30,26.4,24.5,29.2,3.3,,,9.9,,1011.7,
2021-07-31,26.6,24.5,30.0,4.0,,,12.4,,1011.9,
2021-08-01,26.7,24.6,29.6,1.7,,,10.4,,1011.2,
2021-08-02,26.2,24.4,30.4,6.0,,,9.0,,1011.4,
2021-08-03,26.3,24.0,30.2,4.3,,,9.5,,1012.4,
2021-08-04,26.1,24.3,28.8,8.5,,,11.8,,1012.9,
2021-08-05,26.0,24.4,29.4,9.6,,,12.6,,1011.4,
2021-08-06,25.7,23.8,30.0,19.5,,,13.8,,1010.1,
2021-08-07,25.3,24.0,27.2,19.3,,,13.2,,1010.5,
2021-08-08,25.8,24.4,28.2,18.1,,,9.9,,1010.5,
2021-08-09,26.1,24.4,30.6,34.8,,,8.8,,1011.0,
2021-08-10,25.7,23.6,28.0,10.6,,,10.4,,1010.8,
2021-08-11,25.9,24.6,28.0,21.3,,,12.8,,1010.9,
2021-08-12,25.8,24.2,29.0,9.6,,,10.0,,1011.7,
2021-08-13,25.6,24.4,28.0,6.6,,,12.9,,1010.5,
2021-08-14,25.6,24.0,28.2,7.6,,,11.1,,1009.2,
2021-08-15,25.7,24.2,29.0,3.7,,,9.2,,1009.5,
2021-08-16,25.7,24.2,28.0,4.6,,,9.6,,1010.3,
2021-08-17,25.5,24.3,28.0,7.7,,,6.8,,1010.6,
2021-08-18,25.0,24.1,26.8,18.0,,,10.0,,1010.0,
2021-08-19,25.5,23.6,29.4,13.8,,,9.9,,1009.1,
2021-08-20,26.2,23.8,29.2,3.1,,,7.3,,1008.6,
2021-08-21,26.2,24.4,30.6,3.7,,,5.8,,1009.8,
2021-08-22,26.4,23.8,30.2,2.4,,,4.1,,1009.3,
2021-08-23,25.9,24.5,29.8,6.0,,,8.4,,1009.3,
2021-08-24,26.3,24.1,30.6,3.9,,,7.4,,1009.7,
2021-08-25,26.1,24.2,30.2,6.1,,,7.4,,1008.9,
2021-08-26,26.0,24.4,29.6,15.6,,,10.2,,1007.6,
2021-08-27,25.4,23.8,27.2,23.9,,,11.1,,1007.7,
2021-08-28,25.6,23.6,29.8,25.7,,,14.0,,1007.1,
2021-08-29,24.4,23.9,25.0,63.2,,,14.9,,1007.2,
2021-08-30,24.8,22.8,28.4,51.3,,,11.4,,1008.2,
2021-08-31,26.1,23.8,29.6,3.9,,,6.6,,1008.2,
2021-09-01,26.1,24.6,28.4,5.6,,,8.0,,1009.3,
2021-09-02,25.8,23.4,29.8,6.8,,,7.0,,1009.2,
2021-09-03,25.6,23.9,28.4,9.1,,,6.1,,1008.2,
2021-09-04,25.1,24.0,26.6,12.9,,,7.4,,1009.4,
2021-09-05,25.3,24.2,27.6,13.3,,,11.0,,1009.6,
2021-09-06,25.1,24.4,27.2,15.1,,,11.9,,1009.9,
2021-09-07,25.7,23.7,29.6,15.8,,,9.3,,1009.8,
2021-09-08,26.4,24.4,30.2,6.4,,,8.2,,1010.5,
2021-09-09,26.3,24.5,30.2,4.6,,,7.5,,1011.0,
2021-09-10,26.5,24.6,29.8,2.7,,,9.1,,1010.8,
2021-09-11,26.4,24.5,30.0,5.5,,,8.1,,1010.1,
2021-09-12,26.1,24.6,29.0,13.3,,,10.3,,1009.4,
2021-09-13,26.0,24.4,28.0,10.1,,,11.9,,1008.8,
2021-09-14,26.4,24.7,30.0,9.8,,,9.9,,1008.7,
2021-09-15,26.2,24.7,29.6,15.4,,,6.8,,1009.4,
2021-09-16,26.0,24.5,28.8,9.0,,,7.0,,1009.0,
2021-09-17,26.6,24.7,30.4,2.2,,,8.0,,1008.2,
2021-09-18,26.7,25.0,29.2,1.4,,,7.1,,1009.3,
2021-09-19,27.1,25.1,31.0,1.0,,,8.5,,1010.2,
2021-09-20,27.0,25.1,30.4,1.8,,,9.3,,1009.9,
2021-09-21,26.8,24.9,30.0,5.0,,,8.3,,1009.7,
2021-09-22,26.7,24.4,30.2,1.1,,,11.2,,1008.1,
2021-09-23,26.9,25.0,30.8,6.6,,,12.1,,1008.5,
2021-09-24,26.9,24.8,30.6,3.2,,,10.0,,1008.8,
2021-09-25,26.5,24.9,29.8,8.6,,,8.3,,1008.7,
2021-09-26,26.3,24.6,30.2,11.9,,,9.5,,1007.1,
2021-09-27,25.0,23.4,26.3,23.0,,,14.2,,1007.5,
2021-09-28,24.8,23.0,27.8,18.0,,,8.9,,1009.1,
2021-09-29,25.6,22.7,30.4,24.0,,,7.0,,1009.6,
2021-09-30,26.1,23.4,29.0,6.1,,,7.0,,1010.0,
2021-10-01,26.2,24.7,29.4,22.7,,,6.4,,1008.7,
2021-10-02,25.9,24.0,28.8,11.7,,,9.2,,1007.9,
2021-10-03,26.1,24.2,29.0,1.9,,,6.3,,1007.8,
2021-10-04,26.2,24.4,30.0,13.2,,,6.3,,1007.3,
2021-10-05,25.9,24.0,29.2,23.2,,,5.4,,1007.3,
2021-10-06,26.0,23.7,30.2,19.3,,,7.0,,1006.9,
2021-10-07,26.5,24.4,30.0,7.0,,,10.5,,1007.4,
2021-10-08,26.0,24.8,28.2,15.3,,,9.2,,1008.9,
2021-10-09,25.8,23.8,27.6,16.2,,,6.4,,1010.4,
2021-10-10,26.1,24.3,30.7,12.7,,,5.4,,1009.6,
2021-10-11,25.5,23.8,28.6,40.0,,,9.3,,1008.7,
2021-10-12,24.9,24.0,25.8,50.7,,,8.5,,1008.6,
2021-10-13,25.7,23.4,29.6,9.8,,,8.7,,1007.8,
2021-10-14,25.8,23.8,30.0,12.8,,,8.3,,1006.8,
2021-10-15,26.3,24.1,29.4,2.7,,,12.6,,1003.7,
2021-10-16,25.1,24.0,26.5,41.8,,,18.1,,1003.0,
2021-10-17,25.8,24.6,28.2,40.5,,,10.7,,1006.6,
2021-10-18,26.0,23.7,29.6,6.2,,,7.5,,1009.5,
2021-10-19,26.5,24.0,30.4,1.6,,,7.4,,1010.9,
2021-10-20,26.2,23.4,29.4,10.1,,,6.1,,1011.9,
2021-10-21,25.9,23.5,30.0,16.3,,,5.1,,1011.7,
2021-10-22,26.3,23.7,32.2,3.2,,,7.2,,1011.8,
2021-10-23,25.5,22.8,29.8,16.4,,,8.1,,1013.1,
2021-10-24,26.0,22.8,30.6,2.6,,,6.1,,1012.9,
2021-10-25,26.0,22.9,30.6,10.5,,,6.3,,1010.8,
2021-10-26,25.7,22.9,31.2,2.3,,,5.9,,1009.9,
2021-10-27,25.7,23.3,31.4,18.7,,,7.3,,1010.1,
2021-10-28,25.8,23.1,30.0,4.9,,,5.4,,1009.9,
2021-10-29,25.9,23.6,29.0,9.1,,,4.4,,1010.4,
2021-10-30,25.6,23.6,28.4,18.3,,,5.3,,1011.0,
2021-10-31,25.9,23.8,30.2,11.1,,,5.5,,1010.8,
2021-11-01,25.5,23.9,28.8,7.0,,,7.5,,1009.6,
2021-11-02,25.3,23.4,29.4,26.2,,,6.7,,1008.9,
2021-11-03,25.2,23.2,30.0,19.7,,,6.9,,1009.8,
2021-11-04,25.3,22.8,30.0,17.5,,,8.5,,1009.9,
2021-11-05,25.7,22.9,31.2,17.1,,,9.1,,1010.2,
2021-11-06,26.2,22.9,30.4,15.5,,,5.6,,1009.5,
2021-11-07,26.4,23.3,31.0,0.5,,,6.1,,1008.9,
2021-11-08,25.8,24.0,29.2,10.7,,,8.2,,1009.6,
2021-11-09,25.4,23.3,28.2,8.7,,,4.9,,1009.7,
2021-11-10,25.2,22.2,30.4,10.5,,,13.0,,1008.8,
2021-11-11,26.6,23.1,30.2,1.4,,,8.9,,1006.9,
2021-11-12,25.5,23.5,27.9,10.3,,,9.3,,1007.6,
2021-11-13,25.1,23.6,27.8,39.3,,,8.5,,1008.9,
2021-11-14,24.8,23.1,26.8,68.7,,,9.2,,1008.8,
2021-11-15,24.8,23.0,27.2,28.0,,,7.4,,1007.7,
2021-11-16,25.0,23.1,27.2,14.5,,,8.2,,1007.5,
2021-11-17,26.0,23.3,30.8,5.8,,,5.7,,1008.9,
2021-11-18,26.0,23.9,29.8,4.0,,,6.8,,1007.8,
2021-11-19,25.4,23.7,28.2,19.4,,,8.2,,1005.9,
2021-11-20,26.2,23.7,30.6,16.7,,,7.7,,1007.2,
2021-11-21,26.1,23.0,29.4,0.0,,,9.0,,1009.3,
2021-11-22,26.2,22.6,30.0,3.9,,,7.7,,1010.2,
2021-11-23,26.0,24.3,30.4,1.3,,,6.8,,1009.7,
2021-11-24,25.8,23.3,28.2,1.3,,,6.4,,1009.4,
2021-11-25,25.8,23.1,28.3,4.7,,,5.2,,1009.2,
2021-11-26,26.2,23.8,31.0,8.7,,,4.7,,1008.9,
2021-11-27,26.0,23.4,31.2,7.9,,,5.6,,1009.3,
2021-11-28,25.6,23.6,29.4,21.6,,,5.6,,1009.5,
2021-11-29,25.7,23.6,29.8,18.3,,,6.7,,1009.9,
2021-11-30,25.3,23.0,30.2,11.7,,,5.6,,1010.3,
2021-12-01,26.4,23.2,31.0,0.4,,,9.5,,1010.2,
2021-12-02,26.4,23.2,29.8,9.9,,,5.6,,1010.6,
2021-12-03,26.3,23.9,30.4,8.3,,,5.5,,1011.3,
2021-12-04,26.1,23.5,30.8,1.8,,,4.7,,1012.0,
2021-12-05,26.5,23.4,31.4,1.3,,,7.1,,1011.7,
2021-12-06,26.4,23.5,30.8,2.5,,,6.9,,1011.1,
2021-12-07,26.7,23.6,31.4,0.7,,,5.0,,1010.9,
2021-12-08,27.0,24.0,31.8,0.3,,,5.9,,1010.7,
2021-12-09,26.7,23.5,30.8,15.2,,,5.0,,1011.8,
2021-12-10,26.9,23.1,31.8,0.0,,,6.0,,1011.9,
2021-12-11,27.0,22.6,32.0,0.6,,,6.1,,1011.3,
2021-12-12,26.9,22.9,32.2,0.5,,,7.1,,1011.3,
2021-12-13,27.3,24.2,32.0,0.5,,,6.1,,1010.4,
2021-12-14,27.0,23.9,31.8,8.1,,,6.2,,1010.1,
2021-12-15,27.2,23.8,32.0,1.4,,,4.9,,1010.8,
2021-12-16,26.9,23.1,31.2,0.3,,,5.6,,1011.8,
2021-12-17,26.8,23.2,31.2,0.0,,,6.6,,1012.1,
2021-12-18,26.7,23.3,30.8,0.0,,,6.1,,1011.5,
2021-12-19,26.7,22.7,31.0,0.0,,,6.9,,1012.3,
2021-12-20,26.4,22.0,30.8,0.0,,,7.8,,1012.6,
2021-12-21,26.4,22.1,31.4,0.0,,,7.0,,1013.4,
2021-12-22,25.9,21.3,30.6,0.0,,,7.2,,1012.5,
2021-12-23,26.1,22.3,30.0,0.1,,,6.5,,1012.0,
2021-12-24,26.0,21.9,30.4,0.0,,,6.6,,1011.9,
2021-12-25,25.3,21.1,29.8,0.0,,,6.7,,1012.2,
2021-12-26,25.8,21.4,30.0,0.1,,,7.8,,1013.2,
2021-12-27,25.7,22.0,30.2,0.0,,,7.2,,1013.4,
2021-12-28,25.6,21.5,30.0,0.0,,,6.5,,1012.4,
2021-12-29,25.9,21.4,30.0,0.0,,,8.6,,1011.6,
2021-12-30,26.2,21.1,31.2,0.0,,,7.3,,1012.2,
2021-12-31,27.3,22.5,31.6,0.9,,,5.8,,1012.3,
2022-01-01,27.4,23.8,31.4,1.2,,,5.7,,1012.9,
2022-01-02,27.6,22.8,33.0,0.0,,,6.1,,1011.4,
2022-01-03,27.4,23.3,31.2,0.0,,,6.9,,1011.4,
2022-01-04,27.2,22.8,31.2,0.0,,,7.5,,1012.1,
2022-01-05,26.8,22.9,30.6,0.0,,,7.8,,1012.5,
2022-01-06,26.9,23.2,30.8,0.2,,,7.0,,1011.4,
2022-01-07,27.1,23.3,30.8,0.3,,,7.5,,1012.1,
2022-01-08,27.1,23.6,31.6,3.6,,,7.2,,1012.4,
2022-01-09,26.7,23.0,31.0,2.9,,,7.1,,1011.5,
2022-01-10,26.5,22.6,30.4,0.0,,,5.4,,1011.4,
2022-01-11,26.9,23.2,30.6,0.0,,,7.1,,1011.3,
2022-01-12,26.8,23.6,30.3,0.0,,,9.0,,1011.3,
2022-01-13,26.4,23.1,30.0,0.0,,,9.4,,1011.1,
2022-01-14,26.4,22.5,30.4,0.0,,,8.4,,1010.9,
2022-01-15,27.0,23.0,30.8,0.0,,,9.9,,1010.8,
2022-01-16,27.3,23.3,31.6,0.0,,,6.6,,1011.5,
2022-01-17,27.4,22.8,31.1,0.7,,,8.1,,1012.8,
2022-01-18,27.5,23.3,32.1,0.1,,,7.9,,1011.9,
2022-01-19,27.1,23.4,31.2,0.0,,,8.9,,1011.3,
2022-01-20,26.7,22.9,30.4,0.5,,,7.3,,1010.8,
2022-01-21,26.7,22.9,30.0,0.4,,,7.6,,1011.5,
2022-01-22,26.6,23.1,29.8,0.0,,,9.1,,1010.4,
2022-01-23,26.4,23.4,29.7,0.2,,,11.3,,1010.3,
2022-01-24,26.1,22.3,30.1,0.0,,,11.3,,1009.6,
2022-01-25,26.2,22.7,29.8,0.0,,,12.3,,1009.4,
2022-01-26,26.3,23.4,30.2,3.5,,,13.6,,1010.1,
2022-01-27,26.4,22.1,30.6,0.2,,,8.2,,1009.2,
2022-01-28,26.6,22.3,30.6,1.5,,,7.5,,1009.6,
2022-01-29,27.3,22.1,31.7,0.0,,,6.4,,1010.5,
2022-01-30,27.9,23.8,32.2,0.8,,,7.0,,1010.4,
2022-01-31,27.6,24.2,30.8,0.0,,,7.1,,1010.2,
2022-02-01,27.7,23.7,33.0,0.4,,,7.3,,1009.6,
2022-02-02,27.3,24.0,30.8,1.4,,,7.3,,1010.6,
2022-02-03,27.1,24.0,30.6,0.6,,,7.4,,1011.0,
